qseqid	reads	unite_taxonomy	unite_confidence	unite_kingdom	unite_phylum	unite_class	unite_order	unite_family	unite_genus	unite_species	unite_pathogen_species	unite_pathogen_genus	mpdb_subject	mpdb_pident	mpdb_qcovs	mpdb_species	mpdb_genus	mpdb_species_hit_ok	mpdb_genus_hit_ok	mpdb_pathogen_species	mpdb_pathogen_genus	mpdb_unite_genus_agree
ASV_ID_55	5509	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_nigrescens	0.9782808472945387	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola nigrescens	False	False	Fusarium oxysporum	92.657	65.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_56	5425	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.45320332891001247	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium equiseti	99.393	72.0	Fusarium equiseti	Fusarium	False	True	False	True	False
ASV_ID_57	5352	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronemataceae_gen_Incertae_sedis;s__Pyronemataceae_sp	0.9551756905041161	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pyronemataceae_gen_Incertae_sedis	Pyronemataceae sp	False	False	Lasiodiplodia theobromae / Botryodiplodia tubericola	95.48	24.0	Lasiodiplodia theobromae / Botryodiplodia tubericola	Lasiodiplodia	False	False	False	False	False
ASV_ID_58	5338	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_nigrescens	0.9779166423353722	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola nigrescens	False	False	Fusarium oxysporum	92.657	65.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_59	5321	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5227505277894166	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	96.175	23.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_60	5104	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5718240250724486	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	92.657	65.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_61	5092	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans	0.9999999997311875	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia pullulans	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_62	5083	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_hyalina	0.9999931152699123	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia hyalina	False	False	Waitea zeae (Rhizoctonia zeae)	94.253	22.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_63	5055	k__Fungi;p__Chytridiomycota;c__Chytridiomycota_cls_Incertae_sedis;o__Chytridiomycota_ord_Incertae_sedis;f__Chytridiomycota_fam_Incertae_sedis;g__Chytridiomycota_gen_Incertae_sedis;s__Chytridiomycota_sp	0.5181359309809196	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	Chytridiomycota sp	False	False	Waitea zeae (Rhizoctonia zeae)	94.253	22.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_64	4995	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.45519515741202426	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	95.706	21.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_65	4973	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_commune	0.9997339275739026	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium commune	False	True	Fusarium equiseti	99.393	72.0	Fusarium equiseti	Fusarium	False	True	False	True	True
ASV_ID_66	4967	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans	0.999999999508077	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia pullulans	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_67	4938	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_commune	0.9999270339602364	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium commune	False	True	Fusarium equiseti	99.393	72.0	Fusarium equiseti	Fusarium	False	True	False	True	True
ASV_ID_68	4886	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.43646751149501056	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium equiseti	99.393	72.0	Fusarium equiseti	Fusarium	False	True	False	True	False
ASV_ID_69	4767	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5807257685559366	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Waitea zeae (Rhizoctonia zeae)	95.122	23.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_70	4678	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.45409451611162044	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium equiseti	99.393	72.0	Fusarium equiseti	Fusarium	False	True	False	True	False
ASV_ID_71	4529	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6465990491716777	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Trichoderma hamatum	84.083	40.0	Trichoderma hamatum	Trichoderma	False	False	False	False	False
ASV_ID_72	4448	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans	0.9999999998614442	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia pullulans	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_73	4442	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_acrotona	0.568512882597629	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia acrotona	False	False	Fusarium oxysporum	95.706	21.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_74	4403	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Calloriaceae;g__Laetinaevia;s__Laetinaevia_carneoflavida	0.8136840741434568	Fungi	Ascomycota	Leotiomycetes	Helotiales	Calloriaceae	Laetinaevia	Laetinaevia carneoflavida	False	False	Botrytis cinerea	85.464	57.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_75	4400	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.607489708791252	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Lasiodiplodia theobromae / Botryodiplodia tubericola	95.48	24.0	Lasiodiplodia theobromae / Botryodiplodia tubericola	Lasiodiplodia	False	False	False	False	False
ASV_ID_76	4400	k__Fungi;p__Chytridiomycota;c__Chytridiomycota_cls_Incertae_sedis;o__Chytridiomycota_ord_Incertae_sedis;f__Chytridiomycota_fam_Incertae_sedis;g__Chytridiomycota_gen_Incertae_sedis;s__Chytridiomycota_sp	0.42524472628316573	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	Chytridiomycota sp	False	False	Fusarium oxysporum	95.706	21.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_77	4382	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5111725010781404	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_78	4345	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;s__Fusicolla_aquaeductuum	0.9987262872625159	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla aquaeductuum	False	False	Fusarium concentricum	86.68	73.0	Fusarium concentricum	Fusarium	False	False	False	False	False
ASV_ID_79	4344	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.49562065467357247	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_80	4333	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pseudombrophilaceae;g__Pseudombrophilaceae_gen_Incertae_sedis;s__Pseudombrophilaceae_sp	0.7483951761619587	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pseudombrophilaceae	Pseudombrophilaceae_gen_Incertae_sedis	Pseudombrophilaceae sp	False	False	Lasiodiplodia theobromae / Botryodiplodia tubericola	94.505	24.0	Lasiodiplodia theobromae / Botryodiplodia tubericola	Lasiodiplodia	False	False	False	False	False
ASV_ID_81	4331	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_commune	0.9999063290949458	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium commune	False	True	Fusarium equiseti	99.393	72.0	Fusarium equiseti	Fusarium	False	True	False	True	True
ASV_ID_82	4308	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Lasionectria;s__Lasionectria_bisepta	0.5225032719107783	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Lasionectria	Lasionectria bisepta	False	False	Sarocladium strictum (Acremonium strictum)	86.667	58.0	Sarocladium strictum (Acremonium strictum)	Sarocladium	False	False	False	False	False
ASV_ID_83	4275	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.43221187859197774	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	95.706	21.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_84	4249	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_nigrescens	0.9496029463403607	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola nigrescens	False	False	Fusarium oxysporum	92.657	65.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_85	4198	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus_nyarrowii	0.99999999034506	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus nyarrowii	False	False	Waitea zeae (Rhizoctonia zeae)	95.122	23.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_86	4134	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_multipilosum	0.45325881749434727	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium multipilosum	False	False	Fusarium oxysporum	82.957	66.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_87	4109	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_nigrescens	0.9706764417335089	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola nigrescens	False	False	Fusarium oxysporum	92.657	65.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_88	4109	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5941247718105626	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Botrytis cinerea	85.965	57.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_89	4080	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Trichosporiella;s__Trichosporiella_multisporum	0.6881245249233038	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Trichosporiella	Trichosporiella multisporum	False	False	Botrytis cinerea	85.965	57.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_90	4077	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans	0.9999999999035651	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia pullulans	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_91	4039	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5449776255453934	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_92	4034	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5078168632297055	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Lasiodiplodia theobromae / Botryodiplodia tubericola	94.505	24.0	Lasiodiplodia theobromae / Botryodiplodia tubericola	Lasiodiplodia	False	False	False	False	False
ASV_ID_93	4033	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5989520046617538	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Botrytis cinerea	83.191	67.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_94	3965	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_solani	0.8162604425226988	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium solani	True	True	Fusarium solani (Neocosmospora solani)	99.211	72.0	Fusarium solani (Neocosmospora solani)	Fusarium	False	True	False	True	True
ASV_ID_95	3964	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terrea	0.9991389817859566	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma terrea	False	False	Fusarium oxysporum	96.175	23.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_96	3896	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6563671607076745	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Botrytis cinerea	86.141	51.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_97	3845	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5450040130897547	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_98	3836	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6226876496789625	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Lasiodiplodia theobromae / Botryodiplodia tubericola	95.48	24.0	Lasiodiplodia theobromae / Botryodiplodia tubericola	Lasiodiplodia	False	False	False	False	False
ASV_ID_99	3831	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terricola	0.9999999999532179	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma terricola	False	False	Fusarium oxysporum	96.175	23.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_100	3829	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_hyalina	0.9999846459142067	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia hyalina	False	False	Waitea zeae (Rhizoctonia zeae)	94.253	22.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
ASV_ID_101	3817	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_acrotona	0.5698378303852472	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia acrotona	False	False	Fusarium oxysporum	95.706	21.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_102	3780	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.43407184235010143	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	95.706	21.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_103	3776	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5525229903683154	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium solani (Neocosmospora solani)	99.211	72.0	Fusarium solani (Neocosmospora solani)	Fusarium	False	True	False	True	False
ASV_ID_104	3707	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_roseus	0.7125061615849807	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus roseus	False	False	Botrytis cinerea	83.519	62.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_105	3690	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_multipilosum	0.4035025322276453	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium multipilosum	False	False	Fusarium oxysporum	82.752	66.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_106	3641	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Calloriaceae;g__Laetinaevia;s__Laetinaevia_carneoflavida	0.9974874400248315	Fungi	Ascomycota	Leotiomycetes	Helotiales	Calloriaceae	Laetinaevia	Laetinaevia carneoflavida	False	False	Botrytis cinerea	83.191	67.0	Botrytis cinerea	Botrytis	False	False	False	False	False
ASV_ID_107	3614	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.5414937482174413	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium oxysporum	96.175	23.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_108	3612	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_nigrescens	0.9631038378298116	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola nigrescens	False	False	Fusarium oxysporum	92.657	65.0	Fusarium oxysporum	Fusarium	False	False	False	False	False
ASV_ID_109	3584	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.6250119408653053	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi sp	False	False	Fusarium concentricum	86.68	73.0	Fusarium concentricum	Fusarium	False	False	False	False	False
ASV_ID_110	3583	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans	0.9999999988292245	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia pullulans	False	False	Waitea zeae (Rhizoctonia zeae)	95.263	25.0	Waitea zeae (Rhizoctonia zeae)	Waitea	False	False	False	False	False
